"","X.1","X","Code.Campaign","Date","Sampling.Location","Unique.Sample.Identifier","Sample.Type","Matrix","Volume..L.","DW..Sediment..kg.","Particle.count","Total.plastic.mass..kg.","Concentration..g.plastic.L.water.","Concentration..g.plastic.kg.dry.weight.sediment.","Sediment.type","Depth.Sample..m.","T1..START.","T2..STOP.","Tide","Unique.Particle.Identifier","Replicate..sediment.","Polymer","Match","Lenght..mm.","Width..mm.","Maximal.dimension..mm.","Weight..mg.","Color","Shape_obs","Sampling.Area","Type.of.Campaign","Sampling.Location.specific","Sampling.Area.general","LengthWidthratio","estimated.Hight..mm.","CSF","Shape_est","SizeClass","Transpar_NERC","Color_NERC","Color_NERC_Interreg","Shape_NERC","Shape_tot","Polymer_NERC","Diff_Time","T2..STOP..1","Diff_time"
"53",31898,31898,"SH_20_02a","2020-12-08","River Scheldt (Doel)","MAC_W_010","Macroplastics (> 5 mm)","Water",20885,NA,2,0.11,0.00000526706,NA,NA,1,"1899-12-31 19:05:00","1899-12-31 19:15:00",NA,"MAC_W_010_1",NA,"Polyethyleen",NA,60,NA,60,6,"GREEN","ND","River Scheldt","Spotsampling","Doel","River Scheldt (Downstream)",NA,NA,NA,NA,"SC6","opaque","GREEN","BLUE/GREEN","Undefined micro-litter items","Undefined micro-litter items","polyethylene",10,NA,NA
"54",31899,31899,"SH_20_02a","2020-12-08","River Scheldt (Doel)","MAC_W_010","Macroplastics (> 5 mm)","Water",20885,NA,2,0.11,0.00000526706,NA,NA,1,"1899-12-31 19:05:00","1899-12-31 19:15:00",NA,"MAC_W_010_2",NA,"Polyethyleen",NA,50,NA,50,5,"GREY","ND","River Scheldt","Spotsampling","Doel","River Scheldt (Downstream)",NA,NA,NA,NA,"SC6","opaque","BLACK/GREY","BLACK/GREY","Undefined micro-litter items","Undefined micro-litter items","polyethylene",10,NA,NA
"55",31900,31900,"SH_20_02a","2020-12-08","River Scheldt (Antwerpen)","MAC_W_011","Macroplastics (> 5 mm)","Water",12960,NA,0,0,0,NA,NA,1,"1899-12-31 07:26:00","1899-12-31 07:31:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"River Scheldt","Spotsampling","Antwerp","River Scheldt (Upstream)",NA,NA,NA,NA,NA,NA,NA,"UNDEFINED",NA,NA,NA,5,NA,NA
"56",31901,31901,"OS_20_02","2020-07-10","Port of Oostende (A)","MAC_W_016","Macroplastics (> 5 mm)","Water",27959,NA,3,0.098,0.0000035052,NA,NA,1,"1899-12-31 09:26:00","1899-12-31 09:34:00",NA,"MAC_W_016_1",NA,"Polyethyleen",NA,55,NA,55,5.5,"BLUE","Fiber","Port of Oostende","Spotsampling","Ostend (A)","Port of Ostend",NA,NA,NA,NA,"SC6","opaque","BLUE","BLUE/GREEN","filaments","filaments","polyethylene",8,NA,NA
"57",31902,31902,"OS_20_02","2020-07-10","Port of Oostende (A)","MAC_W_016","Macroplastics (> 5 mm)","Water",27959,NA,3,0.098,0.0000035052,NA,NA,1,"1899-12-31 09:26:00","1899-12-31 09:34:00",NA,"MAC_W_016_2",NA,"Polyethyleen",NA,15,NA,15,1.5,"BLUE","ND","Port of Oostende","Spotsampling","Ostend (A)","Port of Ostend",NA,NA,NA,NA,"SC5","opaque","BLUE","BLUE/GREEN","Undefined micro-litter items","Undefined micro-litter items","polyethylene",8,NA,NA
"58",31903,31903,"OS_20_02","2020-07-10","Port of Oostende (A)","MAC_W_016","Macroplastics (> 5 mm)","Water",27959,NA,3,0.098,0.0000035052,NA,NA,1,"1899-12-31 09:26:00","1899-12-31 09:34:00",NA,"MAC_W_016_3",NA,"Polyethyleen",NA,28,NA,28,2.8,"WHITE","ND","Port of Oostende","Spotsampling","Ostend (A)","Port of Ostend",NA,NA,NA,NA,"SC5","opaque","WHITE/CREAM","WHITE/CREAM","Undefined micro-litter items","Undefined micro-litter items","polyethylene",8,NA,NA
"59",31904,31904,"OS_20_02","2020-07-10","Port of Oostende (B)","MAC_W_017","Macroplastics (> 5 mm)","Water",14405,NA,0,0,0,NA,NA,1,"1899-12-31 09:52:00","1899-12-31 09:57:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Port of Oostende","Spotsampling","Ostend (B)","Port of Ostend",NA,NA,NA,NA,NA,NA,NA,"UNDEFINED",NA,NA,NA,5,NA,NA
"60",31905,31905,"OS_20_02","2020-07-10","Port of Oostende (C)","MAC_W_018","Macroplastics (> 5 mm)","Water",17780,NA,9,0.195,0.0000109677,NA,NA,1,"1899-12-31 10:43:00","1899-12-31 10:49:00",NA,"MAC_W_018_1",NA,"Polypropyleen",NA,30,NA,30,3,"BLACK","Fiber","Port of Oostende","Spotsampling","Ostend (C)","Port of Ostend",NA,NA,NA,NA,"SC5","opaque","BLACK/GREY","BLACK/GREY","filaments","filaments","polypropylene",6,NA,NA
"61",31906,31906,"OS_20_02","2020-07-10","Port of Oostende (C)","MAC_W_018","Macroplastics (> 5 mm)","Water",17780,NA,9,0.195,0.0000109677,NA,NA,1,"1899-12-31 10:43:00","1899-12-31 10:49:00",NA,"MAC_W_018_2",NA,"Polypropyleen",NA,6,NA,6,0.6,"GREEN","ND","Port of Oostende","Spotsampling","Ostend (C)","Port of Ostend",NA,NA,NA,NA,"SC4","opaque","GREEN","BLUE/GREEN","Undefined micro-litter items","Undefined micro-litter items","polypropylene",6,NA,NA
"62",31907,31907,"OS_20_02","2020-07-10","Port of Oostende (C)","MAC_W_018","Macroplastics (> 5 mm)","Water",17780,NA,9,0.195,0.0000109677,NA,NA,1,"1899-12-31 10:43:00","1899-12-31 10:49:00",NA,"MAC_W_018_3",NA,"Polyethyleen",NA,70,NA,70,7,"WHITE","Fiber","Port of Oostende","Spotsampling","Ostend (C)","Port of Ostend",NA,NA,NA,NA,"SC6","opaque","WHITE/CREAM","WHITE/CREAM","filaments","filaments","polyethylene",6,NA,NA
"63",31908,31908,"OS_20_02","2020-07-10","Port of Oostende (C)","MAC_W_018","Macroplastics (> 5 mm)","Water",17780,NA,9,0.195,0.0000109677,NA,NA,1,"1899-12-31 10:43:00","1899-12-31 10:49:00",NA,"MAC_W_018_4",NA,"Polypropyleen",NA,8,NA,8,0.8,"WHITE","ND","Port of Oostende","Spotsampling","Ostend (C)","Port of Ostend",NA,NA,NA,NA,"SC4","opaque","WHITE/CREAM","WHITE/CREAM","Undefined micro-litter items","Undefined micro-litter items","polypropylene",6,NA,NA
"64",31909,31909,"OS_20_02","2020-07-10","Port of Oostende (C)","MAC_W_018","Macroplastics (> 5 mm)","Water",17780,NA,9,0.195,0.0000109677,NA,NA,1,"1899-12-31 10:43:00","1899-12-31 10:49:00",NA,"MAC_W_018_5",NA,"Polyethyleen",NA,8,NA,8,0.8,"BLACK","ND","Port of Oostende","Spotsampling","Ostend (C)","Port of Ostend",NA,NA,NA,NA,"SC4","opaque","BLACK/GREY","BLACK/GREY","Undefined micro-litter items","Undefined micro-litter items","polyethylene",6,NA,NA
"65",31910,31910,"OS_20_02","2020-07-10","Port of Oostende (C)","MAC_W_018","Macroplastics (> 5 mm)","Water",17780,NA,9,0.195,0.0000109677,NA,NA,1,"1899-12-31 10:43:00","1899-12-31 10:49:00",NA,"MAC_W_018_6",NA,"Polypropyleen",NA,13,NA,13,1.3,"WHITE","ND","Port of Oostende","Spotsampling","Ostend (C)","Port of Ostend",NA,NA,NA,NA,"SC4","opaque","WHITE/CREAM","WHITE/CREAM","Undefined micro-litter items","Undefined micro-litter items","polypropylene",6,NA,NA
"66",31911,31911,"OS_20_02","2020-07-10","Port of Oostende (C)","MAC_W_018","Macroplastics (> 5 mm)","Water",17780,NA,9,0.195,0.0000109677,NA,NA,1,"1899-12-31 10:43:00","1899-12-31 10:49:00",NA,"MAC_W_018_7",NA,"Polypropyleen",NA,9,NA,9,0.9,"BROWN","ND","Port of Oostende","Spotsampling","Ostend (C)","Port of Ostend",NA,NA,NA,NA,"SC4","opaque","BROWN","BROWN","Undefined micro-litter items","Undefined micro-litter items","polypropylene",6,NA,NA
"67",31912,31912,"NP_20_03","2020-10-07","Port of Nieuwpoort (A)","MAC_W_019","Macroplastics (> 5 mm)","Water",14553,NA,1,0.195,0.0000133993,NA,NA,1,"1899-12-31 14:29:00","1899-12-31 14:35:00",NA,"MAC_W_019_1",NA,"Polyethyleen",NA,195,NA,195,19.5,"WHITE","Fiber","Port of Nieuwpoort","Spotsampling","Nieuwpoort (A)","Port of Nieuwpoort",NA,NA,NA,NA,"SC7","opaque","WHITE/CREAM","WHITE/CREAM","filaments","filaments","polyethylene",6,NA,NA
"68",31913,31913,"NP_20_03","2020-10-07","Port of Nieuwpoort (B)","MAC_W_020","Macroplastics (> 5 mm)","Water",21411,NA,0,0,0,NA,NA,1,"1899-12-31 15:10:00","1899-12-31 15:17:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Port of Nieuwpoort","Spotsampling","Nieuwpoort (B)","Port of Nieuwpoort",NA,NA,NA,NA,NA,NA,NA,"UNDEFINED",NA,NA,NA,7,NA,NA
"69",31914,31914,"NP_20_03","2020-10-07","Port of Nieuwpoort (C)","MAC_W_021","Macroplastics (> 5 mm)","Water",20642,NA,0,0,0,NA,NA,1,"1899-12-31 13:39:00","1899-12-31 13:45:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Port of Nieuwpoort","Spotsampling","Nieuwpoort (C)","Port of Nieuwpoort",NA,NA,NA,NA,NA,NA,NA,"UNDEFINED",NA,NA,NA,6,NA,NA
"70",31915,31915,"NP_21_01","2021-03-12","Port of Nieuwpoort (A)","MAC_W_022","Macroplastics (> 5 mm)","Water",17523,NA,0,0,0,NA,NA,1,"1899-12-31 11:47:00","1899-12-31 11:52:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Port of Nieuwpoort","Spotsampling","Nieuwpoort (A)","Port of Nieuwpoort",NA,NA,NA,NA,NA,NA,NA,"UNDEFINED",NA,NA,NA,5,NA,NA
"71",31916,31916,"NP_21_01","2021-03-12","Port of Nieuwpoort (B)","MAC_W_023","Macroplastics (> 5 mm)","Water",22221,NA,0,0,0,NA,NA,1,"1899-12-31 13:20:00","1899-12-31 13:27:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Port of Nieuwpoort","Spotsampling","Nieuwpoort (B)","Port of Nieuwpoort",NA,NA,NA,NA,NA,NA,NA,"UNDEFINED",NA,NA,NA,7,NA,NA
"72",31917,31917,"NP_21_01","2021-03-12","Port of Nieuwpoort (C)","MAC_W_024","Macroplastics (> 5 mm)","Water",14742,NA,0,0,0,NA,NA,1,"1899-12-31 11:12:00","1899-12-31 11:17:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Port of Nieuwpoort","Spotsampling","Nieuwpoort (C)","Port of Nieuwpoort",NA,NA,NA,NA,NA,NA,NA,"UNDEFINED",NA,NA,NA,5,NA,NA
"73",31918,31918,"SH_20_01a","2020-10-14","River Scheldt (Wintam)","MAC_W_025","Macroplastics (> 5 mm)","Water",3416,NA,1,0.043,0.0000125897,NA,NA,1,"1899-12-31 10:34:00","1899-12-31 10:39:00",NA,"MAC_W_025_1",NA,"Polystyreen",NA,43,NA,43,4.3,"WHITE AND BROWN","band-aid?","River Scheldt","Spotsampling","Wintam","River Scheldt (Upstream)",NA,NA,NA,NA,"SC5","opaque","MULTICOLOUR","MULTICOLOUR","J211","J211","polystyrene",5,NA,NA
"74",31919,31919,"OS_21_01","2021-02-15","Port of Oostende (A)","MAC_W_026","Macroplastics (> 5 mm)","Water",15363,NA,4,0.17205,0.000011199,NA,NA,1,"1899-12-31 09:15:00","1899-12-31 09:20:00",NA,"MAC_W_026_1",NA,"Polypropyleen",94.52,21.99,NA,21.99,17,"TRANSPARENT","Hard plastic","Port of Oostende","Spotsampling","Ostend (A)","Port of Ostend",NA,NA,NA,NA,"SC5","transparent/translucent","COLOURLESS","COLOURLESS","fragments","fragments","polypropylene",5,NA,NA
"75",31920,31920,"OS_21_01","2021-02-15","Port of Oostende (A)","MAC_W_026","Macroplastics (> 5 mm)","Water",15363,NA,4,0.17205,0.000011199,NA,NA,1,"1899-12-31 09:15:00","1899-12-31 09:20:00",NA,"MAC_W_026_2",NA,"Polypropyleen",92.6,19.39,NA,19.39,0.096,"TRANSPARENT","Foil","Port of Oostende","Spotsampling","Ostend (A)","Port of Ostend",NA,NA,NA,NA,"SC5","transparent/translucent","COLOURLESS","COLOURLESS","films","films","polypropylene",5,NA,NA
"76",31921,31921,"OS_21_01","2021-02-15","Port of Oostende (A)","MAC_W_026","Macroplastics (> 5 mm)","Water",15363,NA,4,0.17205,0.000011199,NA,NA,1,"1899-12-31 09:15:00","1899-12-31 09:20:00",NA,"MAC_W_026_3",NA,"Polypropyleen",90.99,15.82,NA,15.82,0.058,"TRANSPARENT","Foil","Port of Oostende","Spotsampling","Ostend (A)","Port of Ostend",NA,NA,NA,NA,"SC5","transparent/translucent","COLOURLESS","COLOURLESS","films","films","polypropylene",5,NA,NA
"77",31922,31922,"OS_21_01","2021-02-15","Port of Oostende (A)","MAC_W_026","Macroplastics (> 5 mm)","Water",15363,NA,4,0.17205,0.000011199,NA,NA,1,"1899-12-31 09:15:00","1899-12-31 09:20:00",NA,"MAC_W_026_4",NA,"Polypropyleen",90.01,16.7,NA,16.7,0.051,"TRANSPARENT","Foil","Port of Oostende","Spotsampling","Ostend (A)","Port of Ostend",NA,NA,NA,NA,"SC5","transparent/translucent","COLOURLESS","COLOURLESS","films","films","polypropylene",5,NA,NA
"78",31923,31923,"OS_21_01","2021-02-15","Port of Oostende (B)","MAC_W_027","Macroplastics (> 5 mm)","Water",16808,NA,3,0.101,0.00000600904,NA,NA,1,"1899-12-31 10:21:00","1899-12-31 10:26:00",NA,"MAC_W_027_1",NA,"Polyethyleen",91.38,6.53,NA,6.53,6.5,"WHITE","Hard plastic","Port of Oostende","Spotsampling","Ostend (B)","Port of Ostend",NA,NA,NA,NA,"SC4","opaque","WHITE/CREAM","WHITE/CREAM","fragments","fragments","polyethylene",5,NA,NA
"79",31924,31924,"OS_21_01","2021-02-15","Port of Oostende (B)","MAC_W_027","Macroplastics (> 5 mm)","Water",16808,NA,3,0.101,0.00000600904,NA,NA,1,"1899-12-31 10:21:00","1899-12-31 10:26:00",NA,"MAC_W_027_2",NA,"Polypropyleen",88.08,9.255,NA,9.255,1.9,"RED","Hard plastic","Port of Oostende","Spotsampling","Ostend (B)","Port of Ostend",NA,NA,NA,NA,"SC4","opaque","RED","ORANGE/RED/PURPLE/PINK","fragments","fragments","polypropylene",5,NA,NA
"80",31925,31925,"OS_21_01","2021-02-15","Port of Oostende (B)","MAC_W_027","Macroplastics (> 5 mm)","Water",16808,NA,3,0.101,0.00000600904,NA,NA,1,"1899-12-31 10:21:00","1899-12-31 10:26:00",NA,"MAC_W_027_3",NA,"Polypropyleen",90.18,24.615,NA,24.615,1.7,"WHITE","Fiber","Port of Oostende","Spotsampling","Ostend (B)","Port of Ostend",NA,NA,NA,NA,"SC5","opaque","WHITE/CREAM","WHITE/CREAM","filaments","filaments","polypropylene",5,NA,NA
"81",31926,31926,"OS_21_01","2021-02-15","Port of Oostende (C)","MAC_W_028","Macroplastics (> 5 mm)","Water",25596,NA,0,0,0,NA,NA,1,"1899-12-31 10:41:00","1899-12-31 10:47:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Port of Oostende","Spotsampling","Ostend (C)","Port of Ostend",NA,NA,NA,NA,NA,NA,NA,"UNDEFINED",NA,NA,NA,6,NA,NA
"82",31927,31927,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_1",NA,"Polyethyleen",80.33,180.6,90.2,180.6,NA,"WHITE","Bottle","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",2.00221729490022,45.0500553709856,0.352966255228621,"Non-filaments","SC7","opaque","WHITE/CREAM","WHITE/CREAM","J8","J8","polyethylene",5,NA,NA
"83",31928,31928,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_10",NA,"Polyether urethane-polypropylene oxide - methylene",89.32,38.63,16.91,38.63,109,"YELLOW","Foam","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",2.28444707273803,7.40222883769091,0.289619866609785,"Non-filaments","SC5","opaque","YELLOW","YELLOW","foams","foams","polyether urethane-polypropylene oxide - methylene",5,NA,NA
"84",31929,31929,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_100",NA,"Polystyreen",NA,18.27,10.475,18.27,30,"WHITE","Styrofoam","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",1.74415274463007,6.00578133552271,0.43413342690184,"Non-filaments","SC5","opaque","WHITE/CREAM","WHITE/CREAM","foams","foams","polystyrene",5,NA,NA
"85",31930,31930,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_101",NA,"Polystyreen",NA,17.48,6.775,17.48,25,"WHITE","Styrofoam","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",2.58007380073801,2.62589387871854,0.241296935789054,"Non-filaments","SC5","opaque","WHITE/CREAM","WHITE/CREAM","foams","foams","polystyrene",5,NA,NA
"86",31931,31931,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_102",NA,"Polystyreen",NA,17.545,7.45,17.545,27,"WHITE","Styrofoam","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",2.35503355704698,3.16343687660302,0.276696936179758,"Non-filaments","SC5","opaque","WHITE/CREAM","WHITE/CREAM","foams","foams","polystyrene",5,NA,NA
"87",31932,31932,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_103",NA,"Polystyreen",NA,19.08,9.13,19.08,46,"WHITE","Styrofoam","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",2.08981380065717,4.36881027253669,0.331008091885503,"Non-filaments","SC5","opaque","WHITE/CREAM","WHITE/CREAM","foams","foams","polystyrene",5,NA,NA
"88",31933,31933,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_104",NA,"Polystyreen",NA,17.08,8.61,17.08,49,"WHITE","Styrofoam","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",1.98373983739837,4.3402868852459,0.35790925409978,"Non-filaments","SC5","opaque","WHITE/CREAM","WHITE/CREAM","foams","foams","polystyrene",5,NA,NA
"89",31934,31934,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_105",NA,"Polystyreen",NA,21.44,7.5,21.44,64,"WHITE","Styrofoam","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",2.85866666666667,2.62360074626866,0.206897252539376,"Non-filaments","SC5","opaque","WHITE/CREAM","WHITE/CREAM","foams","foams","polystyrene",5,NA,NA
"90",31935,31935,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_106",NA,"Polystyreen",NA,21.7,5.65,21.7,58,"WHITE","Styrofoam","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",3.84070796460177,1.47108294930876,0.132856580714259,"Non-filaments","SC5","opaque","WHITE/CREAM","WHITE/CREAM","foams","foams","polystyrene",5,NA,NA
"91",31936,31936,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_107",NA,"Polystyreen",NA,17.25,4.35,17.25,11,"WHITE","Styrofoam","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",3.96551724137931,1.09695652173913,0.126633974085882,"Non-filaments","SC5","opaque","WHITE/CREAM","WHITE/CREAM","foams","foams","polystyrene",5,NA,NA
"92",31937,31937,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_108",NA,"Polystyreen",NA,15.675,8.155,15.675,25,"WHITE","Styrofoam","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",1.92213366033109,4.24268102073365,0.375253389573342,"Non-filaments","SC5","opaque","WHITE/CREAM","WHITE/CREAM","foams","foams","polystyrene",5,NA,NA
"93",31938,31938,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_109",NA,"Polystyreen",NA,17.175,6.355,17.175,17,"WHITE","Styrofoam","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",2.70259638080252,2.35144250363901,0.225075494892551,"Non-filaments","SC5","opaque","WHITE/CREAM","WHITE/CREAM","foams","foams","polystyrene",5,NA,NA
"94",31939,31939,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_11",NA,"Polyether urethane-polypropylene oxide - methylene",77.29,27.27,11.825,27.27,68,"YELLOW","Foam","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",2.3061310782241,5.12763568023469,0.285544643175654,"Non-filaments","SC5","opaque","YELLOW","YELLOW","foams","foams","polyether urethane-polypropylene oxide - methylene",5,NA,NA
"95",31940,31940,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_110",NA,"Polystyreen",NA,15.7,10.835,15.7,31,"WHITE","Styrofoam","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",1.44900784494693,7.47753025477707,0.573315779163874,"Non-filaments","SC5","opaque","WHITE/CREAM","WHITE/CREAM","foams","foams","polystyrene",5,NA,NA
"96",31941,31941,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_111",NA,"Polystyreen",NA,19.12,9.78,19.12,18,"WHITE","Styrofoam","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",1.95501022494888,5.00253138075314,0.365827585162293,"Non-filaments","SC5","opaque","WHITE/CREAM","WHITE/CREAM","foams","foams","polystyrene",5,NA,NA
"97",31942,31942,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_112",NA,"Polystyreen",NA,19.92,9.36,19.92,33,"WHITE","Styrofoam","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",2.12820512820513,4.39807228915663,0.322091876786995,"Non-filaments","SC5","opaque","WHITE/CREAM","WHITE/CREAM","foams","foams","polystyrene",5,NA,NA
"98",31943,31943,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_113",NA,"Polystyreen",NA,11.8,10.2,11.8,14,"WHITE","Styrofoam","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",1.15686274509804,8.81694915254237,0.803669055727695,"Non-filaments","SC4","opaque","WHITE/CREAM","WHITE/CREAM","foams","foams","polystyrene",5,NA,NA
"99",31944,31944,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_114",NA,"Polystyreen",NA,12.43,6.9,12.43,19,"WHITE","Styrofoam","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",1.80144927536232,3.83024939662108,0.413587060688688,"Non-filaments","SC4","opaque","WHITE/CREAM","WHITE/CREAM","foams","foams","polystyrene",5,NA,NA
"100",31945,31945,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_115",NA,"Polystyreen",NA,14.61,7.34,14.61,12,"WHITE","Styrofoam","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",1.99046321525886,3.68758384668036,0.356097369853023,"Non-filaments","SC4","opaque","WHITE/CREAM","WHITE/CREAM","foams","foams","polystyrene",5,NA,NA
"101",31946,31946,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_116",NA,"Polystyreen",NA,17.06,7.9,17.06,18,"WHITE","Styrofoam","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",2.15949367088608,3.65826494724502,0.31511719116949,"Non-filaments","SC5","opaque","WHITE/CREAM","WHITE/CREAM","foams","foams","polystyrene",5,NA,NA
